Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
519,1,STEP,353569612939209,353569613778335,839126,-1
520,1,STEP,353569613801930,353569615167610,1365680,-1
521,1,STEP,353569615192016,353569616292554,1100538,-1
522,1,STEP,353569616315876,353569617388015,1072139,-1
523,1,STEP,353569617411754,353569618416533,1004779,-1
524,1,STEP,353569618439248,353569619591972,1152724,-1
525,1,STEP,353569619616229,353569620657511,1041282,-1
526,1,STEP,353569620680353,353569621540725,860372,-1
527,1,STEP,353569621564382,353569622326200,761818,-1
528,1,STEP,353569622606816,353569623320260,713444,-1
529,1,STEP,353569623345825,353569624502898,1157073,-1
530,1,STEP,353569624527246,353569625613129,1085883,-1
531,1,STEP,353569625637233,353569626860396,1223163,-1
532,1,STEP,353569626882992,353569627964516,1081524,-1
533,1,STEP,353569627989531,353569629079538,1090007,-1
534,1,STEP,353569629102329,353569630254533,1152204,-1
535,1,STEP,353569630277154,353569631489219,1212065,-1
536,1,STEP,353569631512168,353569632530660,1018492,-1
537,1,STEP,353569632553295,353569633338845,785550,-1
538,1,STEP,353569633648629,353569634351432,702803,-1
539,1,STEP,353569634372098,353569635365539,993441,-1
540,1,STEP,353569635388397,353569636857458,1469061,-1
541,1,STEP,353569636881124,353569637778000,896876,-1
542,1,STEP,353569637801072,353569638821494,1020422,-1
543,1,STEP,353569638843584,353569639705687,862103,-1
544,1,STEP,353569639728174,353569640647928,919754,-1
545,1,STEP,353569640671064,353569641624095,953031,-1
546,1,STEP,353569641647955,353569642613907,965952,-1
547,1,STEP,353569642637056,353569643822747,1185691,-1
548,1,STEP,353569643849486,353569644574887,725401,-1
549,1,STEP,353569644786873,353569645468794,681921,-1
550,1,STEP,353569645494688,353569646453185,958497,-1
551,1,STEP,353569646476807,353569647423689,946882,-1
552,1,STEP,353569647442401,353569648567878,1125477,-1
553,1,STEP,353569648586882,353569649588441,1001559,-1
554,1,STEP,353569649608980,353569650664153,1055173,-1
555,1,STEP,353569650683949,353569651612110,928161,-1
556,1,STEP,353569651631269,353569652603170,971901,-1
557,1,STEP,353569652621975,353569653570047,948072,-1
558,1,STEP,353569653590166,353569654273922,683756,-1
559,1,STEP,353569654473042,353569655108692,635650,-1
560,1,STEP,353569655411771,353569656096246,684475,-1
561,1,STEP,353569656115536,353569657087689,972153,-1
562,1,STEP,353569657107046,353569658185358,1078312,-1
563,1,STEP,353569658204279,353569659241642,1037363,-1
564,1,STEP,353569659260463,353569660323179,1062716,-1
565,1,STEP,353569660343029,353569661405212,1062183,-1
566,1,STEP,353569661425238,353569662173426,748188,-1
567,1,STEP,353569662195202,353569663329766,1134564,-1
568,1,STEP,353569663349121,353569664466843,1117722,-1
569,1,STEP,353569664486226,353569665218446,732220,-1
570,1,STEP,353569665555918,353569666280767,724849,-1
571,1,STEP,353569666300089,353569667359928,1059839,-1
572,1,STEP,353569667379242,353569668342274,963032,-1
573,1,STEP,353569668361936,353569669336852,974916,-1
574,1,STEP,353569669356554,353569670331206,974652,-1
575,1,STEP,353569670350701,353569671332421,981720,-1
576,1,STEP,353569671352105,353569672334015,981910,-1
577,1,STEP,353569672352761,353569673313715,960954,-1
578,1,STEP,353569673333275,353569674027560,694285,-1
579,1,STEP,353569674046094,353569674968697,922603,-1
580,1,STEP,353569674988704,353569676001355,1012651,-1
581,1,STEP,353569676021705,353569676668992,647287,-1
582,1,STEP,353569677010357,353569677750497,740140,-1
583,1,STEP,353569677769059,353569678773398,1004339,-1
584,1,STEP,353569678791735,353569679763334,971599,-1
585,1,STEP,353569679782145,353569680777504,995359,-1
586,1,STEP,353569680796884,353569681817460,1020576,-1
587,1,STEP,353569681837217,353569682444611,607394,-1
588,1,STEP,353569682831724,353569683447800,616076,-1
589,1,STEP,353569683816245,353569684400724,584479,-1
590,1,STEP,353569684718375,353569685364139,645764,-1
591,1,STEP,353569685671068,353569686270274,599206,-1
592,1,STEP,353569686665561,353569687409025,743464,-1
593,1,STEP,353569687428881,353569688336510,907629,-1
594,1,STEP,353569688355962,353569689222091,866129,-1
595,1,STEP,353569689241611,353569690173808,932197,-1
596,1,STEP,353569690193269,353569690876851,683582,-1
597,1,STEP,353569691152734,353569691773230,620496,-1
598,1,STEP,353569692149381,353569692746512,597131,-1
599,1,STEP,353569692764885,353569693791190,1026305,-1
600,1,STEP,353569693815204,353569694447258,632054,-1
601,1,STEP,353569694793413,353569695414154,620741,-1
602,1,STEP,353569695770627,353569696366021,595394,-1
603,1,STEP,353569696387914,353569697343837,955923,-1
604,1,STEP,353569697367021,353569698370404,1003383,-1
605,1,STEP,353569698392225,353569699334896,942671,-1
606,1,STEP,353569699358041,353569700030916,672875,-1
607,1,STEP,353569700052869,353569701052077,999208,-1
608,1,STEP,353569701074947,353569701747951,673004,-1
609,1,STEP,353569702107746,353569702738419,630673,-1
610,1,STEP,353569702760598,353569703742602,982004,-1
611,1,STEP,353569703765357,353569704813611,1048254,-1
612,1,STEP,353569704836317,353569705531944,695627,-1
613,1,STEP,353569705554196,353569706559790,1005594,-1
614,1,STEP,353569706582749,353569707627527,1044778,-1
615,1,STEP,353569707651798,353569708713154,1061356,-1
616,1,STEP,353569708734513,353569709706686,972173,-1
617,1,STEP,353569709726153,353569710681981,955828,-1
618,1,STEP,353569710703710,353569711663186,959476,-1
619,1,STEP,353569711686764,353569712404409,717645,-1
620,1,STEP,353569712428346,353569713411481,983135,-1
621,1,STEP,353569713433580,353569714175848,742268,-1
622,1,STEP,353569714196174,353569715201343,1005169,-1
623,1,STEP,353569715221326,353569716265642,1044316,-1
624,1,STEP,353569716285186,353569717282711,997525,-1
625,1,STEP,353569717305071,353569718288981,983910,-1
626,1,STEP,353569718308890,353569719299296,990406,-1
627,1,STEP,353569719317929,353569720342024,1024095,-1
628,1,STEP,353569720364105,353569721367362,1003257,-1
629,1,STEP,353569721390859,353569722396014,1005155,-1
630,1,STEP,353569722415684,353569723432165,1016481,-1
631,1,STEP,353569723451093,353569724485646,1034553,-1
632,1,STEP,353569724508845,353569725527706,1018861,-1
633,1,STEP,353569725548293,353569726591425,1043132,-1
634,1,STEP,353569726610752,353569727643125,1032373,-1
635,1,STEP,353569727662111,353569728707359,1045248,-1
636,1,STEP,353569728730357,353569729488910,758553,-1
637,1,STEP,353569729508819,353569730534953,1026134,-1
638,1,STEP,353569730553807,353569731549308,995501,-1
639,1,STEP,353569731569271,353569732614127,1044856,-1
640,1,STEP,353569732637020,353569733368252,731232,-1
641,1,STEP,353569733391338,353569734457817,1066479,-1
642,1,STEP,353569734479315,353569735096929,617614,-1
643,1,STEP,353569735116604,353569736093354,976750,-1
644,1,STEP,353569736116892,353569736789447,672555,-1
645,1,STEP,353569736809464,353569737811365,1001901,-1
646,1,STEP,353569737831473,353569738989858,1158385,-1
647,1,STEP,353569739010062,353569739974438,964376,-1
648,1,STEP,353569739995588,353569741023907,1028319,-1
649,1,STEP,353569741046174,353569741986311,940137,-1
650,1,STEP,353569742005416,353569742971403,965987,-1
651,1,STEP,353569742990456,353569743976744,986288,-1
652,1,STEP,353569743999772,353569744642364,642592,-1
653,1,STEP,353569744981166,353569745691465,710299,-1
654,1,STEP,353569745710408,353569746714748,1004340,-1
655,1,STEP,353569746734302,353569747742503,1008201,-1
656,1,STEP,353569747766003,353569748430869,664866,-1
657,1,STEP,353569748451726,353569749463128,1011402,-1
658,1,STEP,353569749483662,353569750462560,978898,-1
659,1,STEP,353569750482348,353569751563259,1080911,-1
660,1,STEP,353569751582764,353569752620546,1037782,-1
661,1,STEP,353569752642750,353569753503771,861021,-1
662,1,STEP,353569753777586,353569754467321,689735,-1
663,1,STEP,353569754486933,353569755510313,1023380,-1
664,1,STEP,353569755529372,353569756647439,1118067,-1
665,1,STEP,353569756667270,353569757391832,724562,-1
666,1,STEP,353569757784929,353569758588668,803739,-1
667,1,STEP,353569758608734,353569759591665,982931,-1
668,1,STEP,353569759614328,353569760609675,995347,-1
669,1,STEP,353569760629967,353569761679404,1049437,-1
670,1,STEP,353569761701481,353569762774417,1072936,-1
671,1,STEP,353569762795285,353569763721059,925774,-1
672,1,STEP,353569763742278,353569764380340,638062,-1
673,1,STEP,353569764403326,353569765391482,988156,-1
674,1,STEP,353569765414429,353569766424050,1009621,-1
675,1,STEP,353569766446069,353569767389816,943747,-1
676,1,STEP,353569767411202,353569768448623,1037421,-1
677,1,STEP,353569768470354,353569769472695,1002341,-1
678,1,STEP,353569769492050,353569770512640,1020590,-1
679,1,STEP,353569770531862,353569771649647,1117785,-1
680,1,STEP,353569771671232,353569772627781,956549,-1
681,1,STEP,353569772649318,353569773615715,966397,-1
682,1,STEP,353569773635569,353569774746406,1110837,-1
683,1,STEP,353569774766009,353569775729888,963879,-1
684,1,STEP,353569775751599,353569776760919,1009320,-1
685,1,STEP,353569776783121,353569777842772,1059651,-1
686,1,STEP,353569777862822,353569778781815,918993,-1
687,1,STEP,353569778804443,353569779878631,1074188,-1
688,1,STEP,353569779901124,353569780500248,599124,-1
689,1,STEP,353569780522802,353569781499678,976876,-1
690,1,STEP,353569781519059,353569782514435,995376,-1
691,1,STEP,353569782538275,353569783535807,997532,-1
692,1,STEP,353569783557666,353569784208325,650659,-1
693,1,STEP,353569784230278,353569785032236,801958,-1
694,1,STEP,353569785055059,353569785711525,656466,-1
695,1,STEP,353569785889031,353569786469227,580196,-1
696,1,STEP,353569786491899,353569787359330,867431,-1
697,1,STEP,353569787380837,353569788215921,835084,-1
698,1,STEP,353569788237401,353569789104081,866680,-1
699,1,STEP,353569789126408,353569789960670,834262,-1
700,1,STEP,353569789982728,353569790815022,832294,-1
701,1,STEP,353569790836707,353569791700550,863843,-1
702,1,STEP,353569791722746,353569792624843,902097,-1
703,1,STEP,353569792646447,353569793571671,925224,-1
704,1,STEP,353569793593816,353569794521577,927761,-1
705,1,STEP,353569794543517,353569795456622,913105,-1
706,1,STEP,353569795478040,353569796378579,900539,-1
707,1,STEP,353569796399557,353569797313728,914171,-1
708,1,STEP,353569797334968,353569798203881,868913,-1
709,1,STEP,353569798225564,353569799134136,908572,-1
710,1,STEP,353569799155856,353569800148183,992327,-1
711,1,STEP,353569800169772,353569801120760,950988,-1
712,1,STEP,353569801142603,353569802096627,954024,-1
713,1,STEP,353569802114726,353569803087817,973091,-1
714,1,STEP,353569803105876,353569804165203,1059327,-1
715,1,STEP,353569804186803,353569805133922,947119,-1
716,1,STEP,353569805155564,353569806122166,966602,-1
717,1,STEP,353569806141191,353569807163599,1022408,-1
718,1,STEP,353569807185241,353569808219681,1034440,-1
719,1,STEP,353569808242562,353569808965970,723408,-1
720,1,STEP,353569808987967,353569810023608,1035641,-1
721,1,STEP,353569810043742,353569811106549,1062807,-1
722,1,STEP,353569811128016,353569812363107,1235091,-1
723,1,STEP,353569812386032,353569813152442,766410,-1
724,1,STEP,353569813174479,353569814288334,1113855,-1
725,1,STEP,353569814309929,353569815470252,1160323,-1
726,1,STEP,353569815493098,353569816574310,1081212,-1
727,1,STEP,353569816595691,353569817669010,1073319,-1
728,1,STEP,353569817688097,353569818689230,1001133,-1
729,1,STEP,353569818711288,353569819765506,1054218,-1
730,1,STEP,353569819787333,353569820824409,1037076,-1
731,1,STEP,353569820845798,353569822045652,1199854,-1
732,1,STEP,353569822067235,353569823156794,1089559,-1
733,1,STEP,353569823178416,353569824276274,1097858,-1
734,1,STEP,353569824298412,353569825412097,1113685,-1
735,1,STEP,353569825435342,353569826562820,1127478,-1
736,1,STEP,353569826582718,353569827689084,1106366,-1
737,1,STEP,353569827711694,353569828800248,1088554,-1
738,1,STEP,353569828821833,353569829877951,1056118,-1
739,1,STEP,353569829897085,353569831015477,1118392,-1
740,1,STEP,353569831037683,353569832103003,1065320,-1
741,1,STEP,353569832125182,353569833211785,1086603,-1
742,1,STEP,353569833234572,353569833939264,704692,-1
743,1,STEP,353569833958284,353569835065511,1107227,-1
744,1,STEP,353569835087512,353569836172552,1085040,-1
745,1,STEP,353569836191399,353569836934816,743417,-1
746,1,STEP,353569837285350,353569837917985,632635,-1
747,1,STEP,353569837940033,353569838925404,985371,-1
748,1,STEP,353569838947200,353569839900192,952992,-1
749,1,STEP,353569839921467,353569840940507,1019040,-1
750,1,STEP,353569840962162,353569841949176,987014,-1
751,1,STEP,353569841970331,353569842998524,1028193,-1
752,1,STEP,353569843019520,353569844010867,991347,-1
753,1,STEP,353569844033608,353569844954873,921265,-1
754,1,STEP,353569844975816,353569845934074,958258,-1
755,1,STEP,353569845955922,353569846991230,1035308,-1
756,1,STEP,353569847013076,353569847995196,982120,-1
757,1,STEP,353569848016713,353569849020728,1004015,-1
758,1,STEP,353569849042250,353569849997801,955551,-1
759,1,STEP,353569850019665,353569851144000,1124335,-1
760,1,STEP,353569851166106,353569852164064,997958,-1
761,1,STEP,353569852186343,353569853488970,1302627,-1
762,1,STEP,353569853512327,353569854570555,1058228,-1
763,1,STEP,353569854592425,353569855498590,906165,-1
764,1,STEP,353569855521041,353569856430368,909327,-1
765,1,STEP,353569856452511,353569857396277,943766,-1
766,1,STEP,353569857419351,353569858335180,915829,-1
767,1,STEP,353569858354900,353569859238857,883957,-1
768,1,STEP,353569859261941,353569860202587,940646,-1
769,1,STEP,353569860224798,353569861061834,837036,-1
770,1,STEP,353569861083937,353569861996051,912114,-1
771,1,STEP,353569862014114,353569862860109,845995,-1
772,1,STEP,353569862878698,353569863764221,885523,-1
773,1,STEP,353569863786167,353569864612287,826120,-1
774,1,STEP,353569864633340,353569865491925,858585,-1
775,1,STEP,353569865511246,353569866414273,903027,-1
776,1,STEP,353569866435669,353569867277683,842014,-1
777,1,STEP,353569867299071,353569868208017,908946,-1
778,1,STEP,353569868230034,353569869094747,864713,-1
779,1,STEP,353569869116328,353569870011278,894950,-1
780,1,STEP,353569870032791,353569871052105,1019314,-1
781,1,STEP,353569871074423,353569871966376,891953,-1
782,1,STEP,353569871987377,353569872945447,958070,-1
783,1,STEP,353569872967050,353569873917954,950904,-1
784,1,STEP,353569873940187,353569874834641,894454,-1
785,1,STEP,353569874856529,353569875793472,936943,-1
786,1,STEP,353569875815007,353569876817107,1002100,-1
787,1,STEP,353569876838630,353569877785491,946861,-1
788,1,STEP,353569877806986,353569878717405,910419,-1
789,1,STEP,353569878738733,353569879740273,1001540,-1
790,1,STEP,353569879762490,353569880755495,993005,-1
791,1,STEP,353569880777968,353569881791545,1013577,-1
792,1,STEP,353569881813782,353569885826630,4012848,-1
793,1,STEP,353569885846867,353569886770283,923416,-1
794,1,STEP,353569886791925,353569887805762,1013837,-1
795,1,STEP,353569887827986,353569888750325,922339,-1
796,1,STEP,353569888772681,353569889499732,727051,-1
797,1,STEP,353569889877126,353569890530139,653013,-1
798,1,STEP,353569890548677,353569891092586,543909,-1
799,1,STEP,353569891111929,353569891763611,651682,-1
800,1,STEP,353569891784732,353569892756180,971448,-1
801,1,STEP,353569892781118,353569893794884,1013766,-1
802,1,STEP,353569893817265,353569894739352,922087,-1
803,1,STEP,353569894762617,353569895613816,851199,-1
804,1,STEP,353569895637624,353569896145696,508072,-1
805,1,STEP,353569896169869,353569896767898,598029,-1
806,1,STEP,353569896791328,353569897387714,596386,-1
807,1,STEP,353569897411053,353569898123328,712275,-1
808,1,STEP,353569898147633,353569898861780,714147,-1
809,1,STEP,353569898881455,353569899552551,671096,-1
810,1,STEP,353569899573312,353569900137375,564063,-1
811,1,STEP,353569900371252,353569901170344,799092,-1
812,1,STEP,353569901195916,353569902275121,1079205,-1
813,1,STEP,353569902302918,353569903377232,1074314,-1
814,1,STEP,353569903400970,353569904469418,1068448,-1
815,1,STEP,353569904494705,353569905589166,1094461,-1
816,1,STEP,353569905615150,353569906711186,1096036,-1
817,1,STEP,353569906731886,353569907722843,990957,-1
818,1,STEP,353569907742168,353569908774746,1032578,-1
819,1,STEP,353569908797644,353569909416873,619229,-1
820,1,STEP,353569909456288,353569910115054,658766,-1
821,1,STEP,353569910144138,353569913470124,3325986,-1
822,1,STEP,353569913503616,353569914644260,1140644,-1
823,1,STEP,353569914671123,353569915738872,1067749,-1
824,1,STEP,353569915769338,353569916914176,1144838,-1
825,1,STEP,353569916939307,353569918009724,1070417,-1
826,1,STEP,353569918031667,353569918637335,605668,-1
827,1,STEP,353569918659831,353569919766350,1106519,-1
828,1,STEP,353569919792855,353569920808646,1015791,-1
829,1,STEP,353569920832598,353569921866531,1033933,-1
830,1,STEP,353569921889427,353569922972097,1082670,-1
831,1,STEP,353569922998285,353569924063381,1065096,-1
832,1,STEP,353569924089556,353569925795998,1706442,-1
833,1,STEP,353569925821217,353569926370493,549276,-1
834,1,STEP,353569926424928,353569927584113,1159185,-1
835,1,STEP,353569927607462,353569929153416,1545954,-1
836,1,STEP,353569929175697,353569929733291,557594,-1
837,1,STEP,353569929773227,353569930428758,655531,-1
838,1,STEP,353569930452453,353569931604452,1151999,-1
839,1,STEP,353569931626249,353569932685306,1059057,-1
840,1,STEP,353569932707503,353569933761169,1053666,-1
841,1,STEP,353569933785437,353569934899370,1113933,-1
842,1,STEP,353569934926441,353569936089395,1162954,-1
843,1,STEP,353569936117589,353569937226493,1108904,-1
844,1,STEP,353569937256406,353569938363217,1106811,-1
845,1,STEP,353569938390666,353569939042288,651622,-1
846,1,STEP,353569939065457,353569939749686,684229,-1
847,1,STEP,353569939773261,353569940432368,659107,-1
848,1,STEP,353569940456434,353569941076895,620461,-1
849,1,STEP,353569941099050,353569942186084,1087034,-1
850,1,STEP,353569942210353,353569942889163,678810,-1
851,1,STEP,353569943191021,353569943819907,628886,-1
852,1,STEP,353569944099141,353569944844388,745247,-1
853,1,STEP,353569945028956,353569945711840,682884,-1
854,1,STEP,353569945914196,353569946585887,671691,-1
855,1,STEP,353569946882919,353569947550300,667381,-1
856,1,STEP,353569947572408,353569948426115,853707,-1
857,1,STEP,353569948449563,353569949354283,904720,-1
858,1,STEP,353569949378415,353569950237811,859396,-1
859,1,STEP,353569950260792,353569951158362,897570,-1
860,1,STEP,353569951181505,353569951950730,769225,-1
861,1,STEP,353569951973091,353569952786865,813774,-1
862,1,STEP,353569952808146,353569953671188,863042,-1
863,1,STEP,353569953725825,353569954762586,1036761,-1
864,1,STEP,353569954815116,353569955881231,1066115,-1
865,1,STEP,353569955934603,353569957059713,1125110,-1
866,1,STEP,353569957110418,353569957931889,821471,-1
867,1,STEP,353569957954163,353569958850590,896427,-1
868,1,STEP,353569958873756,353569959705908,832152,-1
869,1,STEP,353569959742882,353569960677186,934304,-1
870,1,STEP,353569960699878,353569965734090,5034212,-1
871,1,STEP,353569965752595,353569966347850,595255,-1
872,1,STEP,353569966659702,353569967318597,658895,-1
873,1,STEP,353569967341329,353569968268530,927201,-1
874,1,STEP,353569968290655,353569969229573,938918,-1
875,1,STEP,353569969251963,353569970200050,948087,-1
876,1,STEP,353569970222194,353569971242928,1020734,-1
877,1,STEP,353569971265034,353569972233739,968705,-1
878,1,STEP,353569972255620,353569973207757,952137,-1
879,1,STEP,353569973240392,353569973891461,651069,-1
880,1,STEP,353569973917840,353569974926146,1008306,-1
881,1,STEP,353569974953804,353569975799439,845635,-1
882,1,STEP,353569975997281,353569976678787,681506,-1
883,1,STEP,353569977014402,353569977686283,671881,-1
884,1,STEP,353569977961224,353569978648506,687282,-1
885,1,STEP,353569979040601,353569979714263,673662,-1
886,1,STEP,353569980097208,353569980942972,845764,-1
887,1,STEP,353569980965206,353569981993078,1027872,-1
888,1,STEP,353569982014543,353569983059331,1044788,-1
889,1,STEP,353569983082548,353569984128675,1046127,-1
890,1,STEP,353569984151380,353569985187671,1036291,-1
891,1,STEP,353569985209556,353569986221655,1012099,-1
892,1,STEP,353569986240891,353569987339537,1098646,-1
893,1,STEP,353569987362017,353569988436792,1074775,-1
894,1,STEP,353569988458874,353569989550209,1091335,-1
895,1,STEP,353569989572531,353569990651413,1078882,-1
896,1,STEP,353569990673090,353569991815210,1142120,-1
897,1,STEP,353569991837333,353569992887082,1049749,-1
898,1,STEP,353569992908754,353569993989087,1080333,-1
899,1,STEP,353569994008351,353569995020613,1012262,-1
900,1,STEP,353569995042758,353569996121552,1078794,-1
901,1,STEP,353569996144788,353569996847504,702716,-1
902,1,STEP,353569996870099,353569997828187,958088,-1
903,1,STEP,353569997851226,353569998718456,867230,-1
904,1,STEP,353569998742007,353569999696020,954013,-1
905,1,STEP,353569999718139,353570000694227,976088,-1
906,1,STEP,353570000717350,353570001766952,1049602,-1
907,1,STEP,353570001789080,353570002684268,895188,-1
908,1,STEP,353570002706286,353570003645089,938803,-1
909,1,STEP,353570003667169,353570004640996,973827,-1
910,1,STEP,353570004663187,353570005582509,919322,-1
911,1,STEP,353570005603067,353570006602510,999443,-1
912,1,STEP,353570006622336,353570007701109,1078773,-1
913,1,STEP,353570007724556,353570008435145,710589,-1
914,1,STEP,353570008456454,353570009419408,962954,-1
915,1,STEP,353570009447258,353570010088347,641089,-1
916,1,STEP,353570010428172,353570011091082,662910,-1
917,1,STEP,353570011113793,353570012123277,1009484,-1
918,1,STEP,353570012147658,353570012676928,529270,-1
919,1,STEP,353570012855126,353570013548828,693702,-1
920,1,STEP,353570013572856,353570014127499,554643,-1
921,1,STEP,353570014490379,353570015163176,672797,-1
922,1,STEP,353570015182098,353570016240156,1058058,-1
923,1,STEP,353570016258835,353570017196704,937869,-1
924,1,STEP,353570017215000,353570018185895,970895,-1
925,1,STEP,353570018210208,353570019156179,945971,-1
926,1,STEP,353570019176248,353570020139750,963502,-1
927,1,STEP,353570020159095,353570021111644,952549,-1
928,1,STEP,353570021130078,353570022134224,1004146,-1
929,1,STEP,353570022153272,353570023110795,957523,-1
930,1,STEP,353570023129346,353570024147695,1018349,-1
931,1,STEP,353570024183016,353570024951539,768523,-1
932,1,STEP,353570025205620,353570025851325,645705,-1
933,1,STEP,353570025879842,353570026806313,926471,-1
934,1,STEP,353570026833415,353570027562724,729309,-1
935,1,STEP,353570027591099,353570028580973,989874,-1
936,1,STEP,353570028608275,353570029312984,704709,-1
937,1,STEP,353570029338891,353570030323839,984948,-1
938,1,STEP,353570030350133,353570031093088,742955,-1
939,1,STEP,353570031120865,353570032108885,988020,-1
940,1,STEP,353570032135867,353570033004064,868197,-1
941,1,STEP,353570033032401,353570034057616,1025215,-1
942,1,STEP,353570034084038,353570035057942,973904,-1
943,1,STEP,353570035085571,353570035812690,727119,-1
944,1,STEP,353570035836115,353570036915385,1079270,-1
945,1,STEP,353570036942478,353570038761045,1818567,-1
946,1,STEP,353570039112638,353570039925127,812489,-1
947,1,STEP,353570040273036,353570041028189,755153,-1
948,1,STEP,353570041048033,353570042087127,1039094,-1
949,1,STEP,353570042106295,353570043165872,1059577,-1
950,1,STEP,353570043188107,353570046031271,2843164,-1
951,1,STEP,353570046076256,353570046683748,607492,-1
952,1,STEP,353570046749689,353570047447226,697537,-1
953,1,STEP,353570047790359,353570048534774,744415,-1
954,1,STEP,353570048792485,353570049488721,696236,-1
955,1,STEP,353570049589497,353570050323491,733994,-1
956,1,STEP,353570050351467,353570051358579,1007112,-1
957,1,STEP,353570051386461,353570052012268,625807,-1
958,1,STEP,353570052038082,353570053168774,1130692,-1
959,1,STEP,353570053195177,353570053813672,618495,-1
960,1,STEP,353570054165738,353570054764143,598405,-1
961,1,STEP,353570054987176,353570055946495,959319,-1
962,1,STEP,353570055974966,353570056776949,801983,-1
963,1,STEP,353570056850450,353570057479369,628919,-1
964,1,STEP,353570057788715,353570058425435,636720,-1
965,1,STEP,353570058692890,353570059436430,743540,-1
966,1,STEP,353570059896090,353570060467339,571249,-1
967,1,STEP,353570060798947,353570061434171,635224,-1
968,1,STEP,353570061788144,353570062364152,576008,-1
969,1,STEP,353570062385904,353570062973473,587569,-1
970,1,STEP,353570062994306,353570063703348,709042,-1
971,1,STEP,353570063726350,353570065027566,1301216,-1
972,1,STEP,353570065050334,353570066090380,1040046,-1
973,1,STEP,353570066112609,353570067476740,1364131,-1
974,1,STEP,353570067495594,353570068243783,748189,-1
975,1,STEP,353570068263104,353570068901039,637935,-1
976,1,STEP,353570069087025,353570069783162,696137,-1
977,1,STEP,353570069801993,353570070787526,985533,-1
978,1,STEP,353570070806970,353570071689387,882417,-1
979,1,STEP,353570071711367,353570072739216,1027849,-1
980,1,STEP,353570072760977,353570074313676,1552699,-1
981,1,STEP,353570074332948,353570074919893,586945,-1
982,1,STEP,353570075042218,353570075747143,704925,-1
983,1,STEP,353570075769152,353570076714415,945263,-1
984,1,STEP,353570076736261,353570077701452,965191,-1
985,1,STEP,353570077722834,353570078371702,648868,-1
986,1,STEP,353570078393731,353570079358021,964290,-1
987,1,STEP,353570079378729,353570080266084,887355,-1
988,1,STEP,353570080285899,353570081296486,1010587,-1
989,1,STEP,353570081315952,353570082306027,990075,-1
990,1,STEP,353570082328589,353570083293771,965182,-1
991,1,STEP,353570083315445,353570084291371,975926,-1
992,1,STEP,353570084310697,353570085246713,936016,-1
993,1,STEP,353570085265665,353570086178024,912359,-1
994,1,STEP,353570086201678,353570087184068,982390,-1
995,1,STEP,353570087203915,353570088127573,923658,-1
996,1,STEP,353570088146795,353570089145569,998774,-1
997,1,STEP,353570089166739,353570090117962,951223,-1
998,1,STEP,353570090139595,353570091072625,933030,-1
999,1,STEP,353570091092251,353570092004669,912418,-1
