Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
34,1,STEP,1529032595344474,1529032600455693,5111219,-1
35,1,STEP,1529032600568986,1529032605985750,5416764,-1
36,1,STEP,1529032606087751,1529032611640601,5552850,-1
37,1,STEP,1529032611742560,1529032616547485,4804925,-1
38,1,STEP,1529032616638194,1529032621091698,4453504,-1
39,1,STEP,1529032621205033,1529032626327086,5122053,-1
40,1,STEP,1529032626519796,1529032631636058,5116262,-1
41,1,STEP,1529032631749350,1529032635908185,4158835,-1
42,1,STEP,1529032636032811,1529032640411982,4379171,-1
43,1,STEP,1529032640520691,1529032644356564,3835873,-1
44,1,STEP,1529032644498982,1529032648843236,4344254,-1
45,1,STEP,1529032648976487,1529032653054238,4077751,-1
46,1,STEP,1529032653122238,1529032657667744,4545506,-1
47,1,STEP,1529032657737494,1529032661334240,3596746,-1
48,1,STEP,1529032661402241,1529032665820203,4417962,-1
49,1,STEP,1529032665957705,1529032670915798,4958093,-1
50,1,STEP,1529032671029132,1529032675856724,4827592,-1
51,1,STEP,1529032675970100,1529032682043996,6073896,-1
52,1,STEP,1529032682168664,1529032687755514,5586850,-1
53,1,STEP,1529032687868765,1529032693501531,5632766,-1
54,1,STEP,1529032694068329,1529032698766461,4698132,-1
55,1,STEP,1529032699370259,1529032704617896,5247637,-1
56,1,STEP,1529032704901316,1529032710692126,5790810,-1
57,1,STEP,1529032710805544,1529032715256007,4450463,-1
58,1,STEP,1529032715380299,1529032719945138,4564839,-1
59,1,STEP,1529032720026264,1529032724075806,4049542,-1
60,1,STEP,1529032724196057,1529032729160817,4964760,-1
61,1,STEP,1529032729274193,1529032733580780,4306587,-1
62,1,STEP,1529032733705448,1529032739383298,5677850,-1
63,1,STEP,1529032739507924,1529032743900511,4392587,-1
64,1,STEP,1529032744025263,1529032748851146,4825883,-1
65,1,STEP,1529032748964480,1529032752851979,3887499,-1
66,1,STEP,1529032752999314,1529032757192441,4193127,-1
67,1,STEP,1529032757317150,1529032761703404,4386254,-1
68,1,STEP,1529032761828114,1529032766179784,4351670,-1
69,1,STEP,1529032766270451,1529032770811915,4541464,-1
70,1,STEP,1529032770936583,1529032774970958,4034375,-1
71,1,STEP,1529032775095668,1529032780285888,5190220,-1
72,1,STEP,1529032780376556,1529032784297096,3920540,-1
73,1,STEP,1529032784418139,1529032788255012,3836873,-1
74,1,STEP,1529032788352680,1529032792416639,4063959,-1
75,1,STEP,1529032792552682,1529032797074145,4521463,-1
76,1,STEP,1529032797164896,1529032801324022,4159126,-1
77,1,STEP,1529032801403357,1529032805517149,4113792,-1
78,1,STEP,1529032805619192,1529032809790152,4170960,-1
79,1,STEP,1529032809903486,1529032813666359,3762873,-1
80,1,STEP,1529032813791027,1529032818483283,4692256,-1
81,1,STEP,1529032818573909,1529032823028122,4454213,-1
82,1,STEP,1529032823141498,1529032827868172,4726674,-1
83,1,STEP,1529032828004174,1529032832809807,4805633,-1
84,1,STEP,1529032832911808,1529032837673940,4762132,-1
85,1,STEP,1529032837798608,1529032841755399,3956791,-1
86,1,STEP,1529032841868775,1529032845920026,4051251,-1
87,1,STEP,1529032846015443,1529032850159861,4144418,-1
88,1,STEP,1529032850305488,1529032854792034,4486546,-1
89,1,STEP,1529032854902702,1529032858797242,3894540,-1
90,1,STEP,1529032858868618,1529032863215371,4346753,-1
91,1,STEP,1529032863355748,1529032868297466,4941718,-1
92,1,STEP,1529032868422134,1529032873372810,4950676,-1
93,1,STEP,1529032873486144,1529032879289288,5803144,-1
94,1,STEP,1529032879413914,1529032884287215,4873301,-1
95,1,STEP,1529032884400591,1529032888673177,4272586,-1
96,1,STEP,1529032888775219,1529032892355048,3579829,-1
97,1,STEP,1529032892445716,1529032897681645,5235929,-1
98,1,STEP,1529032897783604,1529032902758572,4974968,-1
99,1,STEP,1529032902871907,1529032907685915,4814008,-1
100,1,STEP,1529032907799250,1529032913262015,5462765,-1
101,1,STEP,1529032913363974,1529032917065637,3701663,-1
102,1,STEP,1529032917159638,1529032920917677,3758039,-1
103,1,STEP,1529032921024720,1529032926004313,4979593,-1
104,1,STEP,1529032926186190,1529032929130054,2943864,-1
105,1,STEP,1529032929262763,1529032932145835,2883072,-1
106,1,STEP,1529032932238128,1529032935868624,3630496,-1
107,1,STEP,1529032935962749,1529032940710132,4747383,-1
108,1,STEP,1529032940805841,1529032944933009,4127168,-1
109,1,STEP,1529032945092636,1529032949369388,4276752,-1
110,1,STEP,1529032949482764,1529032955852247,6369483,-1
111,1,STEP,1529032955965582,1529032960868424,4902842,-1
112,1,STEP,1529032961004509,1529032965884101,4879592,-1
113,1,STEP,1529032965986144,1529032969238177,3252033,-1
114,1,STEP,1529032971153447,1529032975733995,4580548,-1
115,1,STEP,1529032975847371,1529032980426043,4578672,-1
116,1,STEP,1529032980516752,1529032984846256,4329504,-1
117,1,STEP,1529032984959590,1529032990660649,5701059,-1
118,1,STEP,1529032990796609,1529032996271082,5474473,-1
119,1,STEP,1529032996361708,1529033000140997,3779289,-1
120,1,STEP,1529033000243040,1529033004567335,4324295,-1
121,1,STEP,1529033004684003,1529033008639710,3955707,-1
122,1,STEP,1529033008730419,1529033012994214,4263795,-1
123,1,STEP,1529033013096215,1529033017335008,4238793,-1
124,1,STEP,1529033017437010,1529033021857555,4420545,-1
125,1,STEP,1529033021982223,1529033025563719,3581496,-1
126,1,STEP,1529033025677011,1529033029269799,3592788,-1
127,1,STEP,1529033029383133,1529033034052182,4669049,-1
128,1,STEP,1529033034188141,1529033037946263,3758122,-1
129,1,STEP,1529033038048265,1529033042253475,4205210,-1
130,1,STEP,1529033042423560,1529033046923481,4499921,-1
131,1,STEP,1529033047048191,1529033051513987,4465796,-1
132,1,STEP,1529033051627322,1529033056030159,4402837,-1
133,1,STEP,1529033056143452,1529033060244036,4100584,-1
134,1,STEP,1529033060395704,1529033064394412,3998708,-1
135,1,STEP,1529033064511372,1529033068267411,3756039,-1
136,1,STEP,1529033068365870,1529033072189118,3823248,-1
137,1,STEP,1529033072274411,1529033075524361,3249950,-1
138,1,STEP,1529033075609737,1529033079442193,3832456,-1
139,1,STEP,1529033079510235,1529033083203482,3693247,-1
140,1,STEP,1529033083273149,1529033088686705,5413556,-1
141,1,STEP,1529033088800082,1529033093800800,5000718,-1
142,1,STEP,1529033093925468,1529033097709465,3783997,-1
143,1,STEP,1529033097800133,1529033102231804,4431671,-1
144,1,STEP,1529033102367805,1529033106629391,4261586,-1
145,1,STEP,1529033106731392,1529033111673027,4941635,-1
146,1,STEP,1529033111820403,1529033116286408,4466005,-1
147,1,STEP,1529033116411159,1529033121285209,4874050,-1
148,1,STEP,1529033121387252,1529033125932466,4545214,-1
149,1,STEP,1529033126034509,1529033130491596,4457087,-1
150,1,STEP,1529033130604889,1529033133898048,3293159,-1
151,1,STEP,1529033133988758,1529033137771130,3782372,-1
152,1,STEP,1529033137918507,1529033141753713,3835206,-1
153,1,STEP,1529033141869089,1529033145329792,3460703,-1
154,1,STEP,1529033145486377,1529033149553294,4066917,-1
155,1,STEP,1529033149666628,1529033153849505,4182877,-1
156,1,STEP,1529033153996798,1529033158913557,4916759,-1
157,1,STEP,1529033159026850,1529033163786899,4760049,-1
158,1,STEP,1529033163900151,1529033168671325,4771174,-1
159,1,STEP,1529033168795868,1529033173340498,4544630,-1
160,1,STEP,1529033173453791,1529033178554136,5100345,-1
161,1,STEP,1529033178667345,1529033183813023,5145678,-1
162,1,STEP,1529033183937650,1529033188540447,4602797,-1
163,1,STEP,1529033188665115,1529033193243579,4578464,-1
164,1,STEP,1529033193368289,1529033197398706,4030417,-1
165,1,STEP,1529033197466706,1529033201409206,3942500,-1
166,1,STEP,1529033201516165,1529033206007086,4490921,-1
167,1,STEP,1529033206135546,1529033210644051,4508505,-1
168,1,STEP,1529033210768844,1529033214826511,4057667,-1
169,1,STEP,1529033214951262,1529033218827553,3876291,-1
170,1,STEP,1529033218929554,1529033223643769,4714215,-1
171,1,STEP,1529033223768354,1529033227372724,3604370,-1
172,1,STEP,1529033227474767,1529033232699613,5224846,-1
173,1,STEP,1529033232801697,1529033236371734,3570037,-1
174,1,STEP,1529033236485110,1529033240746363,4261253,-1
175,1,STEP,1529033240871031,1529033244928781,4057750,-1
176,1,STEP,1529033245053449,1529033249167575,4114126,-1
177,1,STEP,1529033249258243,1529033253375993,4117750,-1
178,1,STEP,1529033253489286,1529033257694372,4205086,-1
179,1,STEP,1529033257796331,1529033262545213,4748882,-1
180,1,STEP,1529033262669881,1529033267483598,4813717,-1
181,1,STEP,1529033267647308,1529033270919133,3271825,-1
182,1,STEP,1529033270998509,1529033275530764,4532255,-1
183,1,STEP,1529033275666766,1529033279996311,4329545,-1
184,1,STEP,1529033280098353,1529033284927403,4829050,-1
185,1,STEP,1529033285040655,1529033288780652,3739997,-1
186,1,STEP,1529033288916695,1529033292895403,3978708,-1
187,1,STEP,1529033293008779,1529033297066612,4057833,-1
188,1,STEP,1529033297168655,1529033300829526,3660871,-1
189,1,STEP,1529033300942861,1529033305079820,4136959,-1
190,1,STEP,1529033305215863,1529033309499824,4283961,-1
191,1,STEP,1529033309590450,1529033314438334,4847884,-1
192,1,STEP,1529033314959798,1529033319844723,4884925,-1
193,1,STEP,1529033320162018,1529033325998954,5836936,-1
194,1,STEP,1529033326236956,1529033329850452,3613496,-1
195,1,STEP,1529033330010995,1529033333812743,3801748,-1
196,1,STEP,1529033333937411,1529033337198569,3261158,-1
197,1,STEP,1529033337312654,1529033340909025,3596371,-1
198,1,STEP,1529033340988359,1529033344412311,3423952,-1
199,1,STEP,1529033344532687,1529033349597573,5064886,-1
200,1,STEP,1529033349710907,1529033353835700,4124793,-1
201,1,STEP,1529033353949118,1529033358629958,4680840,-1
202,1,STEP,1529033358743293,1529033363174797,4431504,-1
203,1,STEP,1529033363299465,1529033367889971,4590506,-1
204,1,STEP,1529033368014680,1529033372990232,4975552,-1
205,1,STEP,1529033373103524,1529033377647905,4544381,-1
206,1,STEP,1529033377772614,1529033382544039,4771425,-1
207,1,STEP,1529033382634748,1529033387383422,4748674,-1
208,1,STEP,1529033387496715,1529033392019304,4522589,-1
209,1,STEP,1529033392144055,1529033396582143,4438088,-1
210,1,STEP,1529033396701185,1529033400897354,4196169,-1
211,1,STEP,1529033400989605,1529033405300816,4311211,-1
212,1,STEP,1529033405402901,1529033409191690,3788789,-1
213,1,STEP,1529033409305108,1529033413532360,4227252,-1
214,1,STEP,1529033413645694,1529033417759528,4113834,-1
215,1,STEP,1529033417895488,1529033423584339,5688851,-1
216,1,STEP,1529033425318190,1529033430530869,5212679,-1
217,1,STEP,1529033432083385,1529033436310720,4227335,-1
218,1,STEP,1529033436424055,1529033441343606,4919551,-1
219,1,STEP,1529033441456940,1529033446873871,5416931,-1
220,1,STEP,1529033446975831,1529033450681494,3705663,-1
221,1,STEP,1529033450794829,1529033454466450,3671621,-1
222,1,STEP,1529033454579743,1529033458096571,3516828,-1
223,1,STEP,1529033458219031,1529033462721452,4502421,-1
224,1,STEP,1529033462930079,1529033466993871,4063792,-1
225,1,STEP,1529033467107248,1529033471454584,4347336,-1
226,1,STEP,1529033471567960,1529033475806379,4238419,-1
227,1,STEP,1529033475897089,1529033480282634,4385545,-1
228,1,STEP,1529033480407260,1529033484917640,4510380,-1
229,1,STEP,1529033485030975,1529033489122184,4091209,-1
230,1,STEP,1529033489235518,1529033494120152,4884634,-1
231,1,STEP,1529033494244778,1529033498222486,3977708,-1
232,1,STEP,1529033498347154,1529033503186579,4839425,-1
233,1,STEP,1529033503311289,1529033507760543,4449254,-1
234,1,STEP,1529033507830211,1529033511989545,4159334,-1
235,1,STEP,1529033512102880,1529033516352091,4249211,-1
236,1,STEP,1529033516476717,1529033520556051,4079334,-1
237,1,STEP,1529033520658094,1529033524162755,3504661,-1
238,1,STEP,1529033524243756,1529033527912252,3668496,-1
239,1,STEP,1529033528049587,1529033531891293,3841706,-1
240,1,STEP,1529033532027253,1529033536412798,4385545,-1
241,1,STEP,1529033536526133,1529033541412433,4886300,-1
242,1,STEP,1529033541525768,1529033545367433,3841665,-1
243,1,STEP,1529033545469434,1529033549526976,4057542,-1
244,1,STEP,1529033549662852,1529033554177941,4515089,-1
245,1,STEP,1529033554325275,1529033558495902,4170627,-1
246,1,STEP,1529033558597945,1529033562457360,3859415,-1
247,1,STEP,1529033562570694,1529033567137741,4567047,-1
248,1,STEP,1529033567273701,1529033572305170,5031469,-1
249,1,STEP,1529033572441213,1529033576293753,3852540,-1
250,1,STEP,1529033576407129,1529033580928426,4521297,-1
251,1,STEP,1529033581053052,1529033584783007,3729955,-1
252,1,STEP,1529033584892508,1529033588565005,3672497,-1
253,1,STEP,1529033588685631,1529033592940883,4255252,-1
254,1,STEP,1529033593021884,1529033596858507,3836623,-1
255,1,STEP,1529033596928091,1529033600119124,3191033,-1
256,1,STEP,1529033600200167,1529033603727037,3526870,-1
257,1,STEP,1529033603846371,1529033608414044,4567673,-1
258,1,STEP,1529033608527336,1529033612958882,4431546,-1
259,1,STEP,1529033613083550,1529033618477898,5394348,-1
260,1,STEP,1529033618579941,1529033623668243,5088302,-1
261,1,STEP,1529033623770244,1529033628611461,4841217,-1
262,1,STEP,1529033628736129,1529033633386552,4650423,-1
263,1,STEP,1529033633472845,1529033637713430,4240585,-1
264,1,STEP,1529033637838140,1529033642643773,4805633,-1
265,1,STEP,1529033642757107,1529033646756941,3999834,-1
266,1,STEP,1529033646870275,1529033650995651,4125376,-1
267,1,STEP,1529033651109027,1529033654723606,3614579,-1
268,1,STEP,1529033654836941,1529033659034276,4197335,-1
269,1,STEP,1529033659103943,1529033662482270,3378327,-1
270,1,STEP,1529033662612230,1529033667147235,4535005,-1
271,1,STEP,1529033667294570,1529033672212412,4917842,-1
272,1,STEP,1529033672348372,1529033676370789,4022417,-1
273,1,STEP,1529033676472748,1529033680982378,4509630,-1
274,1,STEP,1529033681084421,1529033685641635,4557214,-1
275,1,STEP,1529033685766386,1529033689802053,4035667,-1
276,1,STEP,1529033689915346,1529033694198807,4283461,-1
277,1,STEP,1529033694323475,1529033698721978,4398503,-1
278,1,STEP,1529033698880563,1529033703538070,4657507,-1
279,1,STEP,1529033703674030,1529033708161534,4487504,-1
280,1,STEP,1529033708274827,1529033712467454,4192627,-1
281,1,STEP,1529033712569455,1529033716574080,4004625,-1
282,1,STEP,1529033716714456,1529033720994209,4279753,-1
283,1,STEP,1529033721177211,1529033726036178,4858967,-1
284,1,STEP,1529033726167388,1529033731190523,5023135,-1
285,1,STEP,1529033731303774,1529033735962989,4659215,-1
286,1,STEP,1529033736223700,1529033740654329,4430629,-1
287,1,STEP,1529033740779039,1529033745787632,5008593,-1
288,1,STEP,1529033745900925,1529033750921102,5020177,-1
289,1,STEP,1529033751034353,1529033755872987,4838634,-1
290,1,STEP,1529033755986321,1529033759873195,3886874,-1
291,1,STEP,1529033759997821,1529033764254407,4256586,-1
292,1,STEP,1529033764356408,1529033767540732,3184324,-1
293,1,STEP,1529033767608775,1529033771301980,3693205,-1
294,1,STEP,1529033771415314,1529033775505732,4090418,-1
295,1,STEP,1529033775607816,1529033779825443,4217627,-1
296,1,STEP,1529033779918402,1529033783328063,3409661,-1
297,1,STEP,1529033783409063,1529033787472772,4063709,-1
298,1,STEP,1529033787608815,1529033791280853,3672038,-1
299,1,STEP,1529033791405521,1529033794669388,3263867,-1
300,1,STEP,1529033794771348,1529033798195300,3423952,-1
301,1,STEP,1529033798297301,1529033801968672,3671371,-1
302,1,STEP,1529033802047965,1529033806478760,4430795,-1
303,1,STEP,1529033806580803,1529033810352092,3771289,-1
304,1,STEP,1529033810522094,1529033814420426,3898332,-1
305,1,STEP,1529033814545052,1529033819066516,4521464,-1
306,1,STEP,1529033819168517,1529033824098151,4929634,-1
307,1,STEP,1529033824211486,1529033829718751,5507265,-1
308,1,STEP,1529033829854669,1529033834557259,4702590,-1
309,1,STEP,1529033834670552,1529033839180516,4509964,-1
310,1,STEP,1529033839305225,1529033844016149,4710924,-1
311,1,STEP,1529033844111483,1529033847662603,3551120,-1
312,1,STEP,1529033847780271,1529033852019690,4239419,-1
313,1,STEP,1529033852167025,1529033856511778,4344753,-1
314,1,STEP,1529033856647738,1529033861452746,4805008,-1
315,1,STEP,1529033861554706,1529033866438673,4883967,-1
316,1,STEP,1529033866563257,1529033871061929,4498672,-1
317,1,STEP,1529033871175305,1529033875447683,4272378,-1
318,1,STEP,1529033875549642,1529033879526975,3977333,-1
319,1,STEP,1529033879640226,1529033883651601,4011375,-1
320,1,STEP,1529033883742185,1529033888784154,5041969,-1
321,1,STEP,1529033888897447,1529033894370129,5472682,-1
322,1,STEP,1529033894517463,1529033898981468,4464005,-1
323,1,STEP,1529033899083511,1529033904220522,5137011,-1
324,1,STEP,1529033904333815,1529033909222616,4888801,-1
325,1,STEP,1529033909303700,1529033913811455,4507755,-1
326,1,STEP,1529033913950415,1529033918728422,4778007,-1
327,1,STEP,1529033918846715,1529033923046342,4199627,-1
328,1,STEP,1529033923129010,1529033927687015,4558005,-1
329,1,STEP,1529033927823017,1529033932673358,4850341,-1
330,1,STEP,1529033932809360,1529033938521461,5712101,-1
331,1,STEP,1529033938634712,1529033942294833,3660121,-1
332,1,STEP,1529033942464876,1529033947054591,4589715,-1
333,1,STEP,1529033947179217,1529033951066174,3886957,-1
334,1,STEP,1529033951168217,1529033955021465,3853248,-1
335,1,STEP,1529033955134758,1529033959406593,4271835,-1
336,1,STEP,1529033959508553,1529033963984516,4475963,-1
337,1,STEP,1529033964109142,1529033968007224,3898082,-1
338,1,STEP,1529033968120559,1529033972347227,4226668,-1
339,1,STEP,1529033972460520,1529033976381394,3920874,-1
340,1,STEP,1529033976506020,1529033980574479,4068459,-1
341,1,STEP,1529033980720106,1529033984589479,3869373,-1
342,1,STEP,1529033984813148,1529033989144651,4331503,-1
343,1,STEP,1529033989261694,1529033993136401,3874707,-1
344,1,STEP,1529033993243110,1529033997459612,4216502,-1
345,1,STEP,1529033997543905,1529034001982659,4438754,-1
346,1,STEP,1529034002163994,1529034006117285,3953291,-1
347,1,STEP,1529034006277579,1529034010567915,4290336,-1
348,1,STEP,1529034010681333,1529034015259172,4577839,-1
349,1,STEP,1529034015383798,1529034020347433,4963635,-1
350,1,STEP,1529034020438100,1529034025050273,4612173,-1
351,1,STEP,1529034025152232,1529034029719530,4567298,-1
352,1,STEP,1529034029848489,1529034033788322,3939833,-1
353,1,STEP,1529034033856322,1529034038331994,4475672,-1
354,1,STEP,1529034038513287,1529034043114335,4601048,-1
355,1,STEP,1529034043227669,1529034047284586,4056917,-1
356,1,STEP,1529034047409254,1529034051704466,4295212,-1
357,1,STEP,1529034051817800,1529034057053438,5235638,-1
358,1,STEP,1529034057178064,1529034060450098,3272034,-1
359,1,STEP,1529034060562432,1529034064498931,3936499,-1
360,1,STEP,1529034064578265,1529034068141094,3562829,-1
361,1,STEP,1529034068258512,1529034072207719,3949207,-1
362,1,STEP,1529034072303262,1529034075723798,3420536,-1
363,1,STEP,1529034075795132,1529034079327168,3532036,-1
364,1,STEP,1529034079395211,1529034083448086,4052875,-1
365,1,STEP,1529034083557754,1529034087680005,4122251,-1
366,1,STEP,1529034087804798,1529034093232479,5427681,-1
367,1,STEP,1529034093334480,1529034097651899,4317419,-1
368,1,STEP,1529034097742525,1529034102286572,4544047,-1
369,1,STEP,1529034102456533,1529034106093362,3636829,-1
370,1,STEP,1529034106218071,1529034110524074,4306003,-1
371,1,STEP,1529034110637367,1529034114117945,3480578,-1
372,1,STEP,1529034114231321,1529034118169029,3937708,-1
373,1,STEP,1529034118266280,1529034123554251,5287971,-1
374,1,STEP,1529034123667544,1529034127032870,3365326,-1
375,1,STEP,1529034127146163,1529034131316456,4170293,-1
376,1,STEP,1529034131441083,1529034135353373,3912290,-1
377,1,STEP,1529034135478041,1529034139948254,4470213,-1
378,1,STEP,1529034140050255,1529034144413675,4363420,-1
379,1,STEP,1529034144515676,1529034148128880,3613204,-1
380,1,STEP,1529034148230881,1529034151974670,3743789,-1
381,1,STEP,1529034152129297,1529034155919294,3789997,-1
382,1,STEP,1529034158361278,1529034163546873,5185595,-1
383,1,STEP,1529034163683916,1529034169115639,5431723,-1
384,1,STEP,1529034169291558,1529034173238557,3946999,-1
385,1,STEP,1529034173397309,1529034177709895,4312586,-1
386,1,STEP,1529034177834563,1529034182127607,4293044,-1
387,1,STEP,1529034182238858,1529034186674904,4436046,-1
388,1,STEP,1529034186788155,1529034194659862,7871707,-1
389,1,STEP,1529034195087616,1529034199718581,4630965,-1
390,1,STEP,1529034199956458,1529034204024751,4068293,-1
391,1,STEP,1529034204330754,1529034208206461,3875707,-1
392,1,STEP,1529034208421754,1529034212104543,3682789,-1
393,1,STEP,1529034212342503,1529034216693840,4351337,-1
394,1,STEP,1529034216920551,1529034220378587,3458036,-1
395,1,STEP,1529034220616589,1529034224752757,4136168,-1
396,1,STEP,1529034224877341,1529034228684673,3807332,-1
397,1,STEP,1529034228775423,1529034232946050,4170627,-1
398,1,STEP,1529034233036759,1529034236765173,3728414,-1
399,1,STEP,1529034236855757,1529034240805798,3950041,-1
400,1,STEP,1529034240896424,1529034245206052,4309628,-1
401,1,STEP,1529034245308053,1529034249217468,3909415,-1
402,1,STEP,1529034249308136,1529034253990934,4682798,-1
403,1,STEP,1529034254092936,1529034258194811,4101875,-1
404,1,STEP,1529034258285521,1529034263373490,5087969,-1
405,1,STEP,1529034263613034,1529034269536512,5923478,-1
406,1,STEP,1529034269654847,1529034275026527,5371680,-1
407,1,STEP,1529034275143487,1529034280305249,5161762,-1
408,1,STEP,1529034280509042,1529034287734242,7225200,-1
409,1,STEP,1529034287953994,1529034293777638,5823644,-1
410,1,STEP,1529034293899389,1529034298145517,4246128,-1
411,1,STEP,1529034298252518,1529034303493447,5240929,-1
412,1,STEP,1529034303638115,1529034306882524,3244409,-1
413,1,STEP,1529034306961816,1529034310322434,3360618,-1
414,1,STEP,1529034310454769,1529034313293382,2838613,-1
415,1,STEP,1529034313404674,1529034316279996,2875322,-1
416,1,STEP,1529034316349663,1529034320486248,4136585,-1
417,1,STEP,1529034320614249,1529034325077587,4463338,-1
418,1,STEP,1529034325201338,1529034329428340,4227002,-1
419,1,STEP,1529034329543383,1529034333644384,4101001,-1
420,1,STEP,1529034333734927,1529034336456080,2721153,-1
421,1,STEP,1529034336553414,1529034340109659,3556245,-1
422,1,STEP,1529034340205369,1529034343932949,3727580,-1
423,1,STEP,1529034344039950,1529034347097023,3057073,-1
424,1,STEP,1529034347187691,1529034351563069,4375378,-1
425,1,STEP,1529034351684987,1529034356659622,4974635,-1
426,1,STEP,1529034356795707,1529034361058209,4262502,-1
427,1,STEP,1529034361148835,1529034365821717,4672882,-1
428,1,STEP,1529034365957635,1529034369393087,3435452,-1
429,1,STEP,1529034369495088,1529034373551880,4056792,-1
430,1,STEP,1529034373653881,1529034377667215,4013334,-1
431,1,STEP,1529034377746549,1529034381062666,3316117,-1
432,1,STEP,1529034381164668,1529034384609995,3445327,-1
433,1,STEP,1529034384700621,1529034388929456,4228835,-1
434,1,STEP,1529034389020082,1529034393702256,4682174,-1
435,1,STEP,1529034393815590,1529034399051978,5236388,-1
436,1,STEP,1529034399153937,1529034403981654,4827717,-1
437,1,STEP,1529034404094905,1529034407864319,3769414,-1
438,1,STEP,1529034407992029,1529034411811193,3819164,-1
439,1,STEP,1529034411957070,1529034415504898,3547828,-1
440,1,STEP,1529034415574565,1529034418750848,3176283,-1
441,1,STEP,1529034418864183,1529034428992371,10128188,-1
442,1,STEP,1529034429156998,1529034432561741,3404743,-1
443,1,STEP,1529034432680409,1529034439524647,6844238,-1
444,1,STEP,1529034439773941,1529034450625845,10851904,-1
445,1,STEP,1529034451056308,1529034455873024,4816716,-1
446,1,STEP,1529034456122402,1529034460714616,4592214,-1
447,1,STEP,1529034460828117,1529034465329205,4501088,-1
448,1,STEP,1529034465442540,1529034469680959,4238419,-1
449,1,STEP,1529034469782918,1529034474746261,4963343,-1
450,1,STEP,1529034474870888,1529034479346851,4475963,-1
451,1,STEP,1529034479437560,1529034485274870,5837310,-1
452,1,STEP,1529034485410830,1529034489989086,4578256,-1
453,1,STEP,1529034490091045,1529034494680968,4589923,-1
454,1,STEP,1529034494782969,1529034497719666,2936697,-1
455,1,STEP,1529034497799000,1529034500725447,2926447,-1
456,1,STEP,1529034500838740,1529034504885573,4046833,-1
457,1,STEP,1529034505040950,1529034509058491,4017541,-1
458,1,STEP,1529034509171826,1529034513194743,4022917,-1
459,1,STEP,1529034513285410,1529034517308868,4023458,-1
460,1,STEP,1529034517410828,1529034521533454,4122626,-1
461,1,STEP,1529034521719831,1529034525340743,3620912,-1
462,1,STEP,1529034525436369,1529034528857696,3421327,-1
463,1,STEP,1529034528995364,1529034533554870,4559506,-1
464,1,STEP,1529034533690871,1529034537071323,3380452,-1
465,1,STEP,1529034537150657,1529034541731163,4580506,-1
466,1,STEP,1529034541855873,1529034546139792,4283919,-1
467,1,STEP,1529034546230418,1529034550888424,4658006,-1
468,1,STEP,1529034550990425,1529034555523764,4533339,-1
469,1,STEP,1529034555659807,1529034560027144,4367337,-1
470,1,STEP,1529034560117853,1529034564208479,4090626,-1
471,1,STEP,1529034564310438,1529034568301313,3990875,-1
472,1,STEP,1529034568425939,1529034572517190,4091251,-1
473,1,STEP,1529034572653191,1529034576520898,3867707,-1
474,1,STEP,1529034576634316,1529034580406105,3771789,-1
475,1,STEP,1529034580474189,1529034584675149,4200960,-1
476,1,STEP,1529034584788484,1529034588342812,3554328,-1
477,1,STEP,1529034588526272,1529034592894068,4367796,-1
