Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
119,1,STEP,30799086700835,30799089808548,3107713,-1
120,1,STEP,30799089942757,30799092408230,2465473,-1
121,1,STEP,30799092530557,30799095363842,2833285,-1
122,1,STEP,30799095516656,30799098681056,3164400,-1
123,1,STEP,30799098820653,30799101275983,2455330,-1
124,1,STEP,30799101375284,30799104368736,2993452,-1
125,1,STEP,30799104497833,30799107090427,2592594,-1
126,1,STEP,30799107202510,30799110328742,3126232,-1
127,1,STEP,30799110468652,30799114132701,3664049,-1
128,1,STEP,30799114314605,30799117184211,2869606,-1
129,1,STEP,30799117301196,30799120322351,3021155,-1
130,1,STEP,30799120437115,30799123584250,3147135,-1
131,1,STEP,30799123728359,30799126462177,2733818,-1
132,1,STEP,30799126628671,30799129136408,2507737,-1
133,1,STEP,30799129260463,30799132049835,2789372,-1
134,1,STEP,30799132145748,30799134360403,2214655,-1
135,1,STEP,30799134822317,30799137174056,2351739,-1
136,1,STEP,30799137363437,30799140020677,2657240,-1
137,1,STEP,30799140106182,30799142784572,2678390,-1
138,1,STEP,30799142910932,30799146325243,3414311,-1
139,1,STEP,30799146478617,30799149839407,3360790,-1
140,1,STEP,30799149968589,30799153767785,3799196,-1
141,1,STEP,30799153883583,30799157168148,3284565,-1
142,1,STEP,30799157282949,30799159976710,2693761,-1
143,1,STEP,30799160099865,30799163384932,3285067,-1
144,1,STEP,30799163472624,30799166010447,2537823,-1
145,1,STEP,30799166187007,30799169828008,3641001,-1
146,1,STEP,30799169999783,30799173304475,3304692,-1
147,1,STEP,30799173430673,30799176881398,3450725,-1
148,1,STEP,30799176996485,30799180297104,3300619,-1
149,1,STEP,30799180414632,30799183605537,3190905,-1
150,1,STEP,30799183726503,30799186787656,3061153,-1
151,1,STEP,30799186912721,30799190140611,3227890,-1
152,1,STEP,30799190258798,30799193022892,2764094,-1
153,1,STEP,30799193158736,30799195363693,2204957,-1
154,1,STEP,30799195447351,30799198361378,2914027,-1
155,1,STEP,30799198484823,30799201336470,2851647,-1
156,1,STEP,30799201479885,30799204111260,2631375,-1
157,1,STEP,30799204235087,30799207709954,3474867,-1
158,1,STEP,30799207838987,30799211173837,3334850,-1
159,1,STEP,30799211303037,30799214426215,3123178,-1
160,1,STEP,30799214587965,30799217832400,3244435,-1
161,1,STEP,30799217953977,30799221306245,3352268,-1
162,1,STEP,30799221427537,30799224685428,3257891,-1
163,1,STEP,30799224811045,30799228114138,3303093,-1
164,1,STEP,30799228282124,30799230623559,2341435,-1
165,1,STEP,30799230709340,30799233220328,2510988,-1
166,1,STEP,30799233320944,30799236102377,2781433,-1
167,1,STEP,30799236231195,30799239028204,2797009,-1
168,1,STEP,30799239104255,30799241667188,2562933,-1
169,1,STEP,30799241753865,30799244378217,2624352,-1
170,1,STEP,30799244520490,30799247616573,3096083,-1
171,1,STEP,30799247730886,30799250684877,2953991,-1
172,1,STEP,30799250840212,30799254878152,4037940,-1
173,1,STEP,30799255009085,30799257915672,2906587,-1
174,1,STEP,30799258031457,30799261182300,3150843,-1
175,1,STEP,30799261300973,30799264608272,3307299,-1
176,1,STEP,30799264737341,30799267570179,2832838,-1
177,1,STEP,30799267676931,30799270328410,2651479,-1
178,1,STEP,30799270507487,30799273350100,2842613,-1
179,1,STEP,30799273477304,30799276058435,2581131,-1
180,1,STEP,30799276131460,30799278822787,2691327,-1
181,1,STEP,30799278920687,30799281501267,2580580,-1
182,1,STEP,30799281578363,30799283911444,2333081,-1
183,1,STEP,30799284006255,30799287517833,3511578,-1
184,1,STEP,30799287674427,30799291326186,3651759,-1
185,1,STEP,30799291446217,30799294387716,2941499,-1
186,1,STEP,30799294505166,30799297696693,3191527,-1
187,1,STEP,30799297811317,30799301111240,3299923,-1
188,1,STEP,30799301227771,30799303726299,2498528,-1
189,1,STEP,30799303837677,30799306879874,3042197,-1
190,1,STEP,30799307027028,30799309773350,2746322,-1
191,1,STEP,30799309902784,30799312701260,2798476,-1
192,1,STEP,30799312782105,30799315073207,2291102,-1
193,1,STEP,30799315174356,30799317843475,2669119,-1
194,1,STEP,30799317930473,30799320380635,2450162,-1
195,1,STEP,30799320528660,30799323012059,2483399,-1
196,1,STEP,30799323138273,30799325613376,2475103,-1
197,1,STEP,30799325749225,30799329125945,3376720,-1
198,1,STEP,30799329246340,30799332235161,2988821,-1
199,1,STEP,30799332356032,30799336131473,3775441,-1
200,1,STEP,30799336251588,30799339498172,3246584,-1
201,1,STEP,30799339616512,30799343160286,3543774,-1
202,1,STEP,30799343267789,30799346499713,3231924,-1
203,1,STEP,30799346750975,30799349582806,2831831,-1
204,1,STEP,30799349780572,30799352894540,3113968,-1
205,1,STEP,30799353036181,30799355281898,2245717,-1
206,1,STEP,30799355353773,30799357747684,2393911,-1
207,1,STEP,30799357819965,30799360270668,2450703,-1
208,1,STEP,30799360460924,30799363794740,3333816,-1
209,1,STEP,30799363925007,30799368000131,4075124,-1
210,1,STEP,30799368158787,30799371554146,3395359,-1
211,1,STEP,30799371678321,30799374975714,3297393,-1
212,1,STEP,30799375098845,30799377863448,2764603,-1
213,1,STEP,30799377970632,30799381187183,3216551,-1
214,1,STEP,30799381296088,30799384270319,2974231,-1
215,1,STEP,30799384386461,30799387563871,3177410,-1
216,1,STEP,30799387683807,30799390440751,2756944,-1
217,1,STEP,30799390624906,30799392962702,2337796,-1
218,1,STEP,30799393046069,30799395616845,2570776,-1
219,1,STEP,30799395698101,30799398311929,2613828,-1
220,1,STEP,30799398387001,30799400444588,2057587,-1
221,1,STEP,30799400518045,30799402853580,2335535,-1
222,1,STEP,30799402990398,30799406251514,3261116,-1
223,1,STEP,30799406403079,30799410006106,3603027,-1
224,1,STEP,30799410134872,30799413176894,3042022,-1
225,1,STEP,30799413311012,30799416437023,3126011,-1
226,1,STEP,30799416552005,30799419609203,3057198,-1
227,1,STEP,30799419730899,30799422828095,3097196,-1
228,1,STEP,30799422963379,30799425955074,2991695,-1
229,1,STEP,30799426070966,30799429299097,3228131,-1
230,1,STEP,30799429476712,30799434140832,4664120,-1
231,1,STEP,30799434273142,30799437190519,2917377,-1
232,1,STEP,30799437305939,30799440858129,3552190,-1
233,1,STEP,30799440975858,30799444297891,3322033,-1
234,1,STEP,30799444423150,30799447661698,3238548,-1
235,1,STEP,30799447776508,30799450966727,3190219,-1
236,1,STEP,30799451125095,30799453806224,2681129,-1
237,1,STEP,30799453946720,30799456861496,2914776,-1
238,1,STEP,30799456992999,30799459519123,2526124,-1
239,1,STEP,30799459595240,30799461751523,2156283,-1
240,1,STEP,30799461883385,30799464820788,2937403,-1
241,1,STEP,30799464959246,30799468494287,3535041,-1
242,1,STEP,30799468683012,30799471918916,3235904,-1
243,1,STEP,30799472074435,30799475270748,3196313,-1
244,1,STEP,30799475399360,30799479806776,4407416,-1
245,1,STEP,30799480213727,30799483588636,3374909,-1
246,1,STEP,30799483714961,30799486766298,3051337,-1
247,1,STEP,30799486892793,30799490105525,3212732,-1
248,1,STEP,30799490257927,30799493282424,3024497,-1
249,1,STEP,30799493420430,30799496431906,3011476,-1
250,1,STEP,30799496574868,30799499899671,3324803,-1
251,1,STEP,30799500024773,30799503391478,3366705,-1
252,1,STEP,30799503516467,30799506744230,3227763,-1
253,1,STEP,30799506872445,30799510140609,3268164,-1
254,1,STEP,30799510256784,30799513836732,3579948,-1
255,1,STEP,30799513983790,30799516858344,2874554,-1
256,1,STEP,30799517106672,30799520544216,3437544,-1
257,1,STEP,30799520710061,30799523765930,3055869,-1
258,1,STEP,30799523876802,30799526631761,2754959,-1
259,1,STEP,30799526731462,30799530007374,3275912,-1
260,1,STEP,30799530136939,30799533479918,3342979,-1
261,1,STEP,30799533632377,30799536689829,3057452,-1
262,1,STEP,30799536817873,30799540441645,3623772,-1
263,1,STEP,30799540631673,30799543517692,2886019,-1
264,1,STEP,30799543671003,30799547700548,4029545,-1
265,1,STEP,30799547844970,30799550121700,2276730,-1
266,1,STEP,30799550239501,30799553448734,3209233,-1
267,1,STEP,30799553561998,30799556478293,2916295,-1
268,1,STEP,30799556588942,30799559995927,3406985,-1
269,1,STEP,30799560107744,30799563120274,3012530,-1
270,1,STEP,30799563257924,30799566592696,3334772,-1
271,1,STEP,30799566723824,30799569779067,3055243,-1
272,1,STEP,30799569943160,30799573179288,3236128,-1
273,1,STEP,30799573334030,30799576783143,3449113,-1
274,1,STEP,30799576905613,30799583042182,6136569,-1
275,1,STEP,30799583570333,30799586416910,2846577,-1
276,1,STEP,30799586537571,30799589696580,3159009,-1
277,1,STEP,30799589826828,30799592808057,2981229,-1
278,1,STEP,30799592980865,30799596510986,3530121,-1
279,1,STEP,30799596697798,30799599604593,2906795,-1
280,1,STEP,30799599743131,30799602616301,2873170,-1
281,1,STEP,30799602734393,30799606240314,3505921,-1
282,1,STEP,30799606354989,30799609670636,3315647,-1
283,1,STEP,30799609777609,30799613020006,3242397,-1
284,1,STEP,30799613129060,30799616594359,3465299,-1
285,1,STEP,30799616794936,30799619521708,2726772,-1
286,1,STEP,30799619671645,30799622810721,3139076,-1
287,1,STEP,30799622943073,30799626453192,3510119,-1
288,1,STEP,30799627197609,30799629903439,2705830,-1
289,1,STEP,30799630038371,30799632696785,2658414,-1
290,1,STEP,30799632797178,30799635510667,2713489,-1
291,1,STEP,30799635612197,30799638871349,3259152,-1
292,1,STEP,30799638975755,30799641498181,2522426,-1
293,1,STEP,30799641599878,30799644604987,3005109,-1
294,1,STEP,30799644779479,30799648062601,3283122,-1
295,1,STEP,30799648273217,30799651625620,3352403,-1
296,1,STEP,30799651843894,30799655168551,3324657,-1
297,1,STEP,30799655346615,30799658559568,3212953,-1
298,1,STEP,30799658680085,30799661484221,2804136,-1
299,1,STEP,30799661610223,30799664044220,2433997,-1
300,1,STEP,30799664150657,30799667003116,2852459,-1
301,1,STEP,30799667122047,30799669996292,2874245,-1
302,1,STEP,30799670166789,30799674370331,4203542,-1
303,1,STEP,30799674534551,30799678052335,3517784,-1
304,1,STEP,30799678184680,30799681271867,3087187,-1
305,1,STEP,30799681449287,30799685180632,3731345,-1
306,1,STEP,30799685396713,30799689039859,3643146,-1
307,1,STEP,30799689196061,30799692637741,3441680,-1
308,1,STEP,30799692803510,30799695603751,2800241,-1
309,1,STEP,30799695763685,30799698547029,2783344,-1
310,1,STEP,30799698708051,30799701689652,2981601,-1
311,1,STEP,30799701865797,30799705324022,3458225,-1
312,1,STEP,30799705505923,30799709044391,3538468,-1
313,1,STEP,30799709155558,30799712042086,2886528,-1
314,1,STEP,30799712142509,30799715103748,2961239,-1
315,1,STEP,30799715205921,30799718155281,2949360,-1
316,1,STEP,30799718257780,30799721118250,2860470,-1
317,1,STEP,30799721217124,30799724332741,3115617,-1
318,1,STEP,30799724494037,30799727401048,2907011,-1
319,1,STEP,30799727531589,30799730611525,3079936,-1
320,1,STEP,30799730802008,30799734269092,3467084,-1
321,1,STEP,30799734469476,30799737357115,2887639,-1
322,1,STEP,30799737522966,30799740192341,2669375,-1
323,1,STEP,30799740364778,30799743603015,3238237,-1
324,1,STEP,30799743738487,30799747639023,3900536,-1
325,1,STEP,30799747800921,30799751198134,3397213,-1
326,1,STEP,30799751323995,30799754976714,3652719,-1
327,1,STEP,30799755093837,30799758692498,3598661,-1
328,1,STEP,30799758812372,30799762203383,3391011,-1
329,1,STEP,30799762354010,30799765646952,3292942,-1
330,1,STEP,30799765808017,30799770075870,4267853,-1
331,1,STEP,30799770221950,30799773504345,3282395,-1
332,1,STEP,30799773646403,30799777236951,3590548,-1
333,1,STEP,30799777927136,30799781083024,3155888,-1
334,1,STEP,30799781196631,30799784444384,3247753,-1
335,1,STEP,30799784557034,30799788031278,3474244,-1
336,1,STEP,30799788153631,30799791569222,3415591,-1
337,1,STEP,30799791780509,30799795683546,3903037,-1
338,1,STEP,30799795853265,30799800708505,4855240,-1
339,1,STEP,30799801208829,30799805067162,3858333,-1
340,1,STEP,30799805201703,30799808818770,3617067,-1
341,1,STEP,30799808961470,30799812718350,3756880,-1
342,1,STEP,30799812867941,30799816460107,3592166,-1
343,1,STEP,30799816664720,30799820253882,3589162,-1
344,1,STEP,30799820477009,30799824549091,4072082,-1
345,1,STEP,30799824686401,30799830834801,6148400,-1
346,1,STEP,30799831565948,30799834776473,3210525,-1
347,1,STEP,30799834904608,30799838665407,3760799,-1
348,1,STEP,30799838824319,30799841831019,3006700,-1
349,1,STEP,30799842026992,30799845944479,3917487,-1
350,1,STEP,30799846111360,30799849951978,3840618,-1
351,1,STEP,30799850078370,30799853771282,3692912,-1
352,1,STEP,30799853916317,30799858148954,4232637,-1
353,1,STEP,30799858286649,30799862222346,3935697,-1
354,1,STEP,30799862366826,30799865687221,3320395,-1
355,1,STEP,30799865877184,30799869309556,3432372,-1
356,1,STEP,30799869462233,30799872332985,2870752,-1
357,1,STEP,30799872414048,30799875047923,2633875,-1
358,1,STEP,30799875143147,30799877527296,2384149,-1
359,1,STEP,30799877621503,30799880169172,2547669,-1
360,1,STEP,30799880296178,30799882807926,2511748,-1
361,1,STEP,30799882989846,30799886706738,3716892,-1
362,1,STEP,30799886898177,30799890421418,3523241,-1
363,1,STEP,30799890573165,30799894492741,3919576,-1
364,1,STEP,30799894659563,30799898573511,3913948,-1
365,1,STEP,30799898698188,30799902022563,3324375,-1
366,1,STEP,30799902175455,30799906232698,4057243,-1
367,1,STEP,30799906441863,30799909614193,3172330,-1
368,1,STEP,30799909785647,30799913403946,3618299,-1
369,1,STEP,30799913506087,30799916192306,2686219,-1
370,1,STEP,30799916899225,30799920346790,3447565,-1
371,1,STEP,30799920464705,30799923219871,2755166,-1
372,1,STEP,30799923335281,30799926763876,3428595,-1
373,1,STEP,30799926887947,30799930500124,3612177,-1
374,1,STEP,30799930622194,30799933428430,2806236,-1
375,1,STEP,30799933572765,30799936072539,2499774,-1
376,1,STEP,30799936175849,30799939227665,3051816,-1
377,1,STEP,30799939343587,30799942596905,3253318,-1
378,1,STEP,30799942687552,30799945923377,3235825,-1
379,1,STEP,30799946502266,30799949590455,3088189,-1
380,1,STEP,30799949710621,30799952954046,3243425,-1
381,1,STEP,30799953073029,30799955926369,2853340,-1
382,1,STEP,30799956040409,30799959992281,3951872,-1
383,1,STEP,30799960195977,30799964549291,4353314,-1
384,1,STEP,30799964747564,30799968892344,4144780,-1
385,1,STEP,30799969121301,30799972009305,2888004,-1
386,1,STEP,30799972170738,30799975429926,3259188,-1
387,1,STEP,30799975539902,30799978646361,3106459,-1
388,1,STEP,30799978763683,30799981721982,2958299,-1
389,1,STEP,30799981833935,30799984883497,3049562,-1
390,1,STEP,30799984991028,30799988021784,3030756,-1
391,1,STEP,30799988122986,30799991447172,3324186,-1
392,1,STEP,30799991601941,30799994526122,2924181,-1
393,1,STEP,30799994673210,30799998188751,3515541,-1
394,1,STEP,30799998337627,30800000953270,2615643,-1
395,1,STEP,30800001130007,30800004221795,3091788,-1
396,1,STEP,30800004371500,30800007629288,3257788,-1
397,1,STEP,30800007747920,30800011052788,3304868,-1
398,1,STEP,30800011175163,30800014540017,3364854,-1
399,1,STEP,30800014674919,30800018220032,3545113,-1
400,1,STEP,30800018336362,30800021877376,3541014,-1
401,1,STEP,30800021997858,30800025285285,3287427,-1
402,1,STEP,30800025414037,30800029209932,3795895,-1
403,1,STEP,30800029462213,30800032674692,3212479,-1
404,1,STEP,30800032811510,30800035895881,3084371,-1
405,1,STEP,30800036101590,30800039303608,3202018,-1
406,1,STEP,30800039455111,30800042206989,2751878,-1
407,1,STEP,30800042325116,30800045108039,2782923,-1
408,1,STEP,30800045215844,30800048789481,3573637,-1
409,1,STEP,30800048932122,30800052758720,3826598,-1
410,1,STEP,30800052871153,30800055879306,3008153,-1
411,1,STEP,30800056050271,30800059456875,3406604,-1
412,1,STEP,30800059576266,30800062575570,2999304,-1
413,1,STEP,30800062688023,30800065980828,3292805,-1
414,1,STEP,30800066108899,30800068915704,2806805,-1
415,1,STEP,30800069083971,30800071706967,2622996,-1
416,1,STEP,30800071812035,30800074582973,2770938,-1
417,1,STEP,30800074720038,30800077606241,2886203,-1
418,1,STEP,30800077783569,30800080574557,2790988,-1
419,1,STEP,30800080810427,30800084004478,3194051,-1
420,1,STEP,30800084126880,30800086633087,2506207,-1
421,1,STEP,30800086752663,30800090067105,3314442,-1
422,1,STEP,30800090214641,30800093528051,3313410,-1
423,1,STEP,30800093638635,30800096212498,2573863,-1
424,1,STEP,30800096326196,30800099674795,3348599,-1
425,1,STEP,30800099790960,30800103279698,3488738,-1
426,1,STEP,30800103427863,30800106632400,3204537,-1
427,1,STEP,30800106816869,30800110333068,3516199,-1
428,1,STEP,30800110503978,30800113146494,2642516,-1
429,1,STEP,30800113380650,30800116096031,2715381,-1
430,1,STEP,30800116268563,30800119164937,2896374,-1
431,1,STEP,30800119304308,30800121920743,2616435,-1
432,1,STEP,30800122103648,30800124724297,2620649,-1
433,1,STEP,30800124865873,30800128399532,3533659,-1
434,1,STEP,30800128545975,30800131935100,3389125,-1
435,1,STEP,30800132054670,30800135461095,3406425,-1
436,1,STEP,30800135580414,30800138996831,3416417,-1
437,1,STEP,30800139121315,30800142583489,3462174,-1
438,1,STEP,30800142711182,30800145897966,3186784,-1
439,1,STEP,30800146074844,30800149601985,3527141,-1
440,1,STEP,30800149738234,30800152367294,2629060,-1
441,1,STEP,30800152545038,30800155394212,2849174,-1
442,1,STEP,30800155536202,30800158133535,2597333,-1
443,1,STEP,30800158336877,30800161073340,2736463,-1
444,1,STEP,30800161301447,30800164140714,2839267,-1
445,1,STEP,30800164340338,30800167977435,3637097,-1
446,1,STEP,30800168101149,30800170963832,2862683,-1
447,1,STEP,30800171072746,30800174406522,3333776,-1
448,1,STEP,30800174518638,30800177724563,3205925,-1
449,1,STEP,30800177841797,30800181330763,3488966,-1
450,1,STEP,30800181448769,30800184498792,3050023,-1
451,1,STEP,30800184672718,30800187937025,3264307,-1
452,1,STEP,30800188128132,30800191028303,2900171,-1
453,1,STEP,30800191150755,30800194134955,2984200,-1
454,1,STEP,30800194281281,30800196413024,2131743,-1
455,1,STEP,30800196551702,30800198781134,2229432,-1
456,1,STEP,30800198895447,30800201621301,2725854,-1
457,1,STEP,30800201772902,30800205098537,3325635,-1
458,1,STEP,30800205265195,30800208388803,3123608,-1
459,1,STEP,30800208504721,30800211610178,3105457,-1
460,1,STEP,30800211730486,30800215023620,3293134,-1
461,1,STEP,30800215138613,30800218496828,3358215,-1
462,1,STEP,30800218615487,30800221894596,3279109,-1
463,1,STEP,30800222013416,30800225475162,3461746,-1
464,1,STEP,30800225632602,30800228250634,2618032,-1
465,1,STEP,30800228415173,30800231684115,3268942,-1
466,1,STEP,30800231829138,30800234687771,2858633,-1
467,1,STEP,30800234841098,30800237700848,2859750,-1
468,1,STEP,30800237848234,30800240528802,2680568,-1
469,1,STEP,30800240675391,30800243445590,2770199,-1
470,1,STEP,30800243573265,30800246664080,3090815,-1
471,1,STEP,30800246809740,30800249874864,3065124,-1
472,1,STEP,30800249999569,30800253394846,3395277,-1
473,1,STEP,30800253513034,30800256644483,3131449,-1
474,1,STEP,30800256763635,30800259844093,3080458,-1
475,1,STEP,30800259944936,30800263100317,3155381,-1
476,1,STEP,30800263234300,30800266215814,2981514,-1
477,1,STEP,30800266366485,30800270265402,3898917,-1
478,1,STEP,30800270477225,30800273636021,3158796,-1
479,1,STEP,30800273742063,30800277113162,3371099,-1
480,1,STEP,30800277240095,30800280276503,3036408,-1
481,1,STEP,30800280399984,30800283805141,3405157,-1
482,1,STEP,30800283923210,30800287286050,3362840,-1
483,1,STEP,30800287396497,30800290916082,3519585,-1
484,1,STEP,30800291118807,30800294366231,3247424,-1
485,1,STEP,30800294583235,30800297637218,3053983,-1
486,1,STEP,30800297808277,30800300546294,2738017,-1
487,1,STEP,30800300727930,30800303404623,2676693,-1
488,1,STEP,30800303532548,30800306380176,2847628,-1
489,1,STEP,30800306481216,30800309367000,2885784,-1
490,1,STEP,30800309470119,30800312828922,3358803,-1
491,1,STEP,30800312958035,30800315860425,2902390,-1
492,1,STEP,30800315975531,30800319205660,3230129,-1
493,1,STEP,30800319321452,30800322742560,3421108,-1
494,1,STEP,30800322878835,30800326386812,3507977,-1
495,1,STEP,30800326579256,30800330275767,3696511,-1
496,1,STEP,30800330438295,30800335370295,4932000,-1
497,1,STEP,30800335916504,30800339169892,3253388,-1
498,1,STEP,30800339294047,30800342328022,3033975,-1
499,1,STEP,30800342446542,30800345433774,2987232,-1
500,1,STEP,30800345545417,30800348369280,2823863,-1
501,1,STEP,30800348485580,30800351864887,3379307,-1
502,1,STEP,30800351997224,30800354954654,2957430,-1
503,1,STEP,30800355076219,30800358369610,3293391,-1
504,1,STEP,30800358535136,30800361625267,3090131,-1
505,1,STEP,30800361747607,30800365007659,3260052,-1
506,1,STEP,30800365135721,30800368324073,3188352,-1
507,1,STEP,30800368450607,30800372565409,4114802,-1
508,1,STEP,30800372691455,30800375594087,2902632,-1
509,1,STEP,30800375719227,30800378961728,3242501,-1
510,1,STEP,30800379086202,30800382289700,3203498,-1
511,1,STEP,30800382404381,30800385542417,3138036,-1
512,1,STEP,30800385838937,30800389284293,3445356,-1
513,1,STEP,30800389801233,30800393446640,3645407,-1
