Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
356,1,STEP,484674835780523,484674839610459,3829936,-1
357,1,STEP,484674839720903,484674843801360,4080457,-1
358,1,STEP,484674843909392,484674847400932,3491540,-1
359,1,STEP,484674847537006,484674851159893,3622887,-1
360,1,STEP,484674851241842,484674854475604,3233762,-1
361,1,STEP,484674854565641,484674858716011,4150370,-1
362,1,STEP,484674858828423,484674861883006,3054583,-1
363,1,STEP,484674861995898,484674865351528,3355630,-1
364,1,STEP,484674865447130,484674872444054,6996924,-1
365,1,STEP,484674872779521,484674876070555,3291034,-1
366,1,STEP,484674876158754,484674880130673,3971919,-1
367,1,STEP,484674880605156,484674883781754,3176598,-1
368,1,STEP,484674883896239,484674887802448,3906209,-1
369,1,STEP,484674887890275,484674890770060,2879785,-1
370,1,STEP,484674890876744,484674894482586,3605842,-1
371,1,STEP,484674894597393,484674897131480,2534087,-1
372,1,STEP,484674897215106,484674900420734,3205628,-1
373,1,STEP,484674900533698,484674904708412,4174714,-1
374,1,STEP,484674904800239,484674906724291,1924052,-1
375,1,STEP,484674906808118,484674909904436,3096318,-1
376,1,STEP,484674910013711,484674913783321,3769610,-1
377,1,STEP,484674913885873,484674917634407,3748534,-1
378,1,STEP,484674917714720,484674920657136,2942416,-1
379,1,STEP,484674920766955,484674923824510,3057555,-1
380,1,STEP,484674923916258,484674928016010,4099752,-1
381,1,STEP,484674928105901,484674931310664,3204763,-1
382,1,STEP,484674931416657,484674935725960,4309303,-1
383,1,STEP,484674935831131,484674939609964,3778833,-1
384,1,STEP,484674939720196,484674943140613,3420417,-1
385,1,STEP,484674943261483,484674946318071,3056588,-1
386,1,STEP,484674946388160,484674950420648,4032488,-1
387,1,STEP,484674950511091,484674954345145,3834054,-1
388,1,STEP,484674954437811,484674957752594,3314783,-1
389,1,STEP,484674957850753,484674961825283,3974530,-1
390,1,STEP,484674961922612,484674965713717,3791105,-1
391,1,STEP,484674965807324,484674968805244,2997920,-1
392,1,STEP,484674968923926,484674972525920,3601994,-1
393,1,STEP,484674972640450,484674976847198,4206748,-1
394,1,STEP,484674976996424,484674980468601,3472177,-1
395,1,STEP,484674980581606,484674984434616,3853010,-1
396,1,STEP,484674984538337,484674987849876,3311539,-1
397,1,STEP,484674987946646,484674991741671,3795025,-1
398,1,STEP,484674991859398,484674995605592,3746194,-1
399,1,STEP,484674995711398,484674999767605,4056207,-1
400,1,STEP,484674999880671,484675004271581,4390910,-1
401,1,STEP,484675004402360,484675008269104,3866744,-1
402,1,STEP,484675008386578,484675012977342,4590764,-1
403,1,STEP,484675013098803,484675017919831,4821028,-1
404,1,STEP,484675018020796,484675022831886,4811090,-1
405,1,STEP,484675022925962,484675027220999,4295037,-1
406,1,STEP,484675027333437,484675031532284,4198847,-1
407,1,STEP,484675031639395,484675035420184,3780789,-1
408,1,STEP,484675035487255,484675039938973,4451718,-1
409,1,STEP,484675040043156,484675045330370,5287214,-1
410,1,STEP,484675045445414,484675049708912,4263498,-1
411,1,STEP,484675049815115,484675055187149,5372034,-1
412,1,STEP,484675055292996,484675059724613,4431617,-1
